ticket,time,date,hour,symbol,dir,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
76,,,,,,,,,,,64376.36,SL,sl,,,,,,,,,,,2024-07-16 22:08:27,,,,,,,,,True,False,,,0.49,0.49,0.0,,,,False,0,False,False,False,False,
88,,,,,,,,,,,64901.94,SL,sl,,,,,,,,,,,2024-07-17 13:36:03,,,,,,,,,True,False,,,1.33,1.33,0.0,,,be,True,0,False,False,False,False,
90,,,,,,,,,,,65250.42,SL,sl,,,,,,,,,,,2024-07-17 13:52:41,,,,,,,,,True,False,,,0.04,0.04,0.0,,,,False,0,False,False,False,False,
96,,,,,,,,,,,64364.07,SL,sl,,,,,,,,,,,2024-07-19 12:45:28,,,,,,,,,True,False,,,0.22,0.22,0.0,,,,False,0,False,False,False,False,
98,,,,,,,,,,,64246.36,SL,sl,,,,,,,,,,,2024-07-19 13:32:37,,,,,,,,,True,False,,,1.1,1.1,0.0,,,be,True,0,False,False,False,False,
100,,,,,,,,,,,64415.03,SL,sl,,,,,,,,,,,2024-07-19 13:35:41,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
102,,,,,,,,,,,67400.91,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-22 18:21:29,,,,,,,,,True,False,,,3.44,3.44,3.44,,,be,True,0,False,False,False,False,
104,,,,,,,,,,,66301.1,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-23 13:42:39,,,,,,,,,True,False,,,0.57,0.57,0.0,,,,False,0,False,False,False,False,
106,,,,,,,,,,,67021.21,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-23 15:04:31,,,,,,,,,True,False,,,4.49,4.49,4.49,,,be,True,0,False,False,False,False,
108,,,,,,,,,,,66548.29,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-24 18:00:58,,,,,,,,,True,False,,,3.01,3.01,3.01,,,be,True,0,False,False,False,False,
110,,,,,,,,,,,64302.46,SL,sl,,,,,,,,,,,2024-07-25 13:42:13,,,,,,,,,True,False,,,1.19,1.19,0.0,,,be,True,0,False,False,False,False,
112,,,,,,,,,,,64719.38,SL,sl,,,,,,,,,,,2024-07-25 14:39:05,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
116,,,,,,,,,,,67937.02,SL,sl,,,,,,,,,,,2024-07-26 20:21:41,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
118,,,,,,,,,,,68303.72,SL,sl,,,,,,,,,,,2024-07-27 23:12:27,,,,,,,,,True,False,,,0.1,0.1,0.0,,,,False,0,False,False,False,False,
120,,,,,,,,,,,67853.25,SL,sl,,,,,,,,,,,2024-07-28 04:19:24,,,,,,,,,True,False,,,0.41,0.41,0.0,,,,False,0,False,False,False,False,
122,,,,,,,,,,,69691.36,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-29 10:43:26,,,,,,,,,True,False,,,0.53,0.53,0.0,,,,False,0,False,False,False,False,
124,,,,,,,,,,,69820.51,SL,sl,,,,,,,,,,,2024-07-29 12:33:29,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
126,,,,,,,,,,,66260.18,SL,sl,,,,,,,,,,,2024-07-30 12:29:30,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
128,,,,,,,,,,,66677.96,SL,sl,,,,,,,,,,,2024-07-30 13:33:30,,,,,,,,,True,False,,,1.0,1.0,0.0,,,be,True,0,False,False,False,False,
130,,,,,,,,,,,66191.14,SL,sl,,,,,,,,,,,2024-07-30 14:02:04,,,,,,,,,True,False,,,0.29,0.29,0.0,,,,False,0,False,False,False,False,
131,,,,,,,,,,,66230.76,SL,sl,,,,,,,,,,,2024-07-30 14:00:41,,,,,,,,,True,False,,,0.34,0.34,0.0,,,,False,0,False,False,False,False,
134,,,,,,,,,,,66003.58,SL,sl,,,,,,,,,,,2024-07-31 14:27:40,,,,,,,,,True,False,,,0.09,0.09,0.0,,,,False,0,False,False,False,False,
136,,,,,,,,,,,66265.26,SL,sl,,,,,,,,,,,2024-07-31 14:54:38,,,,,,,,,True,False,,,1.37,1.37,0.0,,,be,True,0,False,False,False,False,
138,,,,,,,,,,,66383.22,SL,sl,,,,,,,,,,,2024-07-31 16:32:40,,,,,,,,,True,False,,,1.2,1.2,0.0,,,be,True,0,False,False,False,False,
140,,,,,,,,,,,63476.95,SL,sl,,,,,,,,,,,2024-08-01 20:01:03,,,,,,,,,True,False,,,0.35,0.35,0.0,,,,False,0,False,False,False,False,
142,,,,,,,,,,,62914.18,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-02 20:07:41,,,,,,,,,True,False,,,0.5,0.5,0.0,,,,False,0,False,False,False,False,
144,,,,,,,,,,,62726.79,SL,sl,,,,,,,,,,,2024-08-02 20:27:41,,,,,,,,,True,False,,,0.19,0.19,0.0,,,,False,0,False,False,False,False,
146,,,,,,,,,,,60645.61,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-03 23:06:40,,,,,,,,,True,False,,,0.7,0.7,0.0,,,,False,0,False,False,False,False,
148,,,,,,,,,,,58940.06,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-04 16:18:04,,,,,,,,,True,False,,,0.76,0.76,0.0,,,,False,0,False,False,False,False,
149,,,,,,,,,,,58925.43,SL,sl,,,,,,,,,,,2024-08-04 16:18:13,,,,,,,,,True,False,,,1.14,1.14,0.0,,,be,True,0,False,False,False,False,
152,,,,,,,,,,,58230.54,SL,sl,,,,,,,,,,,2024-08-04 23:46:37,,,,,,,,,True,False,,,0.35,0.35,0.0,,,,False,0,False,False,False,False,
156,,,,,,,,,,,54389.68,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-05 04:16:39,,,,,,,,,True,False,,,1.63,1.63,0.0,,,be,True,0,False,False,False,False,
158,,,,,,,,,,,53210.44,SL,sl,,,,,,,,,,,2024-08-05 08:18:29,,,,,,,,,True,False,,,0.17,0.17,0.0,,,,False,0,False,False,False,False,
160,,,,,,,,,,,53066.98,SL,sl,,,,,,,,,,,2024-08-05 14:00:31,,,,,,,,,True,False,,,0.21,0.21,0.0,,,,False,0,False,False,False,False,
162,,,,,,,,,,,54952.03,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-05 23:09:38,,,,,,,,,True,False,,,0.51,0.51,0.0,,,,False,0,False,False,False,False,
164,,,,,,,,,,,55556.2,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 04:37:19,,,,,,,,,True,False,,,0.69,0.69,0.0,,,,False,0,False,False,False,False,
166,,,,,,,,,,,55621.85,SL,sl,,,,,,,,,,,2024-08-06 06:17:29,,,,,,,,,True,False,,,1.72,1.72,0.0,,,be,True,0,False,False,False,False,
167,,,,,,,,,,,55865.19,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 06:50:00,,,,,,,,,True,False,,,2.24,2.24,0.0,,,be,True,0,False,False,False,False,
170,,,,,,,,,,,55248.18,SL,sl,,,,,,,,,,,2024-08-06 11:12:04,,,,,,,,,True,False,,,1.08,1.08,0.0,,,be,True,0,False,False,False,False,
172,,,,,,,,,,,55367.36,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 11:59:15,,,,,,,,,True,False,,,0.55,0.55,0.0,,,,False,0,False,False,False,False,
176,,,,,,,,,,,56938.2,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 17:15:00,,,,,,,,,True,False,,,2.38,2.38,0.0,,,be,True,0,False,False,False,False,
178,,,,,,,,,,,56689.68,SL,sl,,,,,,,,,,,2024-08-06 20:13:04,,,,,,,,,True,False,,,1.07,1.07,0.0,,,be,True,0,False,False,False,False,
180,,,,,,,,,,,56507.24,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 21:07:15,,,,,,,,,True,False,,,0.62,0.62,0.0,,,,False,0,False,False,False,False,
181,,,,,,,,,,,56431.19,SL,sl,,,,,,,,,,,2024-08-06 21:07:37,,,,,,,,,True,False,,,1.06,1.06,0.0,,,be,True,0,False,False,False,False,
184,,,,,,,,,,,56241.9,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 23:20:38,,,,,,,,,True,False,,,0.72,0.72,0.0,,,,False,0,False,False,False,False,
186,,,,,,,,,,,56136.3,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-07 14:47:21,,,,,,,,,True,False,,,5.09,5.09,5.09,,,be,True,0,False,False,False,False,
188,,,,,,,,,,,55078.91,SL,sl,,,,,,,,,,,2024-08-07 20:59:19,,,,,,,,,True,False,,,1.24,1.24,0.0,,,be,True,0,False,False,False,False,
190,,,,,,,,,,,55212.34,SL,sl,,,,,,,,,,,2024-08-07 21:23:04,,,,,,,,,True,False,,,1.09,1.09,0.0,,,be,True,0,False,False,False,False,
191,,,,,,,,,,,55204.24,SL,sl,,,,,,,,,,,2024-08-07 21:23:01,,,,,,,,,True,False,,,1.17,1.17,0.0,,,be,True,0,False,False,False,False,
194,,,,,,,,,,,55599.93,SL,sl,,,,,,,,,,,2024-08-07 21:44:40,,,,,,,,,True,False,,,0.21,0.21,0.0,,,,False,0,False,False,False,False,
196,,,,,,,,,,,55242.83,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-08 00:05:00,,,,,,,,,True,False,,,2.65,2.65,0.0,,,be,True,0,False,False,False,False,
197,,,,,,,,,,,55266.87,SL,sl,,,,,,,,,,,2024-08-08 00:02:38,,,,,,,,,True,False,,,1.26,1.26,0.0,,,be,True,0,False,False,False,False,
198,,,,,,,,,,,55261.78,SL,sl,,,,,,,,,,,2024-08-08 00:02:37,,,,,,,,,True,False,,,1.47,1.47,0.0,,,be,True,0,False,False,False,False,
202,,,,,,,,,,,57139.84,SL,sl,,,,,,,,,,,2024-08-08 12:24:40,,,,,,,,,True,False,,,0.46,0.46,0.0,,,,False,0,False,False,False,False,
204,,,,,,,,,,,57822.29,SL,sl,,,,,,,,,,,2024-08-08 12:31:27,,,,,,,,,True,False,,,0.28,0.28,0.0,,,,False,0,False,False,False,False,
206,,,,,,,,,,,57195.11,SL,sl,,,,,,,,,,,2024-08-08 13:47:41,,,,,,,,,True,False,,,0.29,0.29,0.0,,,,False,0,False,False,False,False,
207,,,,,,,,,,,56951.29,SL,sl,,,,,,,,,,,2024-08-08 13:49:31,,,,,,,,,True,False,,,0.04,0.04,0.0,,,,False,0,False,False,False,False,
210,,,,,,,,,,,58780.68,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-08 15:12:02,,,,,,,,,True,False,,,5.56,5.56,5.56,,,be,True,0,False,False,False,False,
211,,,,,,,,,,,57633.45,SL,sl,,,,,,,,,,,2024-08-08 14:19:42,,,,,,,,,True,False,,,1.38,1.38,0.0,,,be,True,0,False,False,False,False,
214,,,,,,,,,,,60981.2,SL,sl,,,,,,,,,,,2024-08-09 01:01:16,,,,,,,,,True,False,,,0.36,0.36,0.0,,,,False,0,False,False,False,False,
216,,,,,,,,,,,60322.8,SL,sl,,,,,,,,,,,2024-08-09 13:15:29,,,,,,,,,True,False,,,2.3,2.3,0.0,,,be,True,0,False,False,False,False,
218,,,,,,,,,,,60245.51,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-09 13:31:38,,,,,,,,,True,False,,,0.69,0.69,0.0,,,,False,0,False,False,False,False,
226,,,,,,,,,,,59078.22,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-12 21:41:36,,,,,,,,,True,False,,,2.88,2.88,0.0,,,be,True,0,False,False,False,False,
228,,,,,,,,,,,60493.87,SL,sl,,,,,,,,,,,2024-08-13 19:16:39,,,,,,,,,True,False,,,0.29,0.29,0.0,,,,False,0,False,False,False,False,
230,,,,,,,,,,,60659.84,SL,sl,,,,,,,,,,,2024-08-13 20:20:03,,,,,,,,,True,False,,,0.25,0.25,0.0,,,,False,0,False,False,False,False,
231,,,,,,,,,,,60680.25,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-13 20:30:00,,,,,,,,,True,False,,,0.09,0.09,0.0,,,,False,0,False,False,False,False,
234,,,,,,,,,,,60559.72,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-14 00:23:37,,,,,,,,,True,False,,,0.52,0.52,0.0,,,,False,0,False,False,False,False,
235,,,,,,,,,,,60752.12,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-14 00:50:00,,,,,,,,,True,False,,,1.24,1.24,0.0,,,be,True,0,False,False,False,False,
238,,,,,,,,,,,60180.59,SL,sl,,,,,,,,,,,2024-08-14 13:44:29,,,,,,,,,True,False,,,0.14,0.14,0.0,,,,False,0,False,False,False,False,
240,,,,,,,,,,,58932.01,SL,sl,,,,,,,,,,,2024-08-15 13:03:39,,,,,,,,,True,False,,,1.62,1.62,0.0,,,be,True,0,False,False,False,False,
242,,,,,,,,,,,58066.81,SL,sl,,,,,,,,,,,2024-08-16 12:23:38,,,,,,,,,True,False,,,0.37,0.37,0.0,,,,False,0,False,False,False,False,
244,,,,,,,,,,,59214.53,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-16 21:37:11,,,,,,,,,True,False,,,3.22,3.22,3.22,,,be,True,0,False,False,False,False,
246,,,,,,,,,,,59206.93,SL,sl,,,,,,,,,,,2024-08-20 21:05:29,,,,,,,,,True,False,,,0.04,0.04,0.0,,,,False,0,False,False,False,False,
248,,,,,,,,,,,61229.55,SL,sl,,,,,,,,,,,2024-08-21 20:58:30,,,,,,,,,True,False,,,1.32,1.32,0.0,,,be,True,0,False,False,False,False,
258,,,,,,,,,,,60002.9,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-28 13:18:41,,,,,,,,,True,False,,,0.91,0.91,0.0,,,,False,0,False,False,False,False,
266,,,,,,,,,,,58491.84,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-30 15:04:27,,,,,,,,,True,False,,,7.05,7.05,7.05,,,be,True,0,False,False,False,False,
286,,,,,,,,,,,56602.18,SL,sl,,,,,,,,,,,2024-09-05 17:47:38,,,,,,,,,True,False,,,0.38,0.38,0.0,,,,False,0,False,False,False,False,
288,,,,,,,,,,,55956.56,SL,sl,,,,,,,,,,,2024-09-06 12:28:25,,,,,,,,,True,False,,,1.04,1.04,0.0,,,be,True,0,False,False,False,False,
290,,,,,,,,,,,56154.26,SL,sl,,,,,,,,,,,2024-09-06 13:41:18,,,,,,,,,True,False,,,0.08,0.08,0.0,,,,False,0,False,False,False,False,
292,,,,,,,,,,,55470.9,SL,sl,,,,,,,,,,,2024-09-06 14:06:38,,,,,,,,,True,False,,,0.27,0.27,0.0,,,,False,0,False,False,False,False,
294,,,,,,,,,,,53568.29,MARKET_CLOSE,market_close,,,,,,,,,,,2024-09-06 18:38:21,,,,,,,,,True,False,,,0.83,0.83,0.0,,,,False,0,False,False,False,False,
308,,,,,,,,,,,57536.75,SL,sl,,,,,,,,,,,2024-09-10 21:01:38,,,,,,,,,True,False,,,1.72,1.72,0.0,,,be,True,0,False,False,False,False,
310,,,,,,,,,,,57507.09,MARKET_CLOSE,market_close,,,,,,,,,,,2024-09-10 21:59:14,,,,,,,,,True,False,,,0.51,0.51,0.0,,,,False,0,False,False,False,False,
312,,,,,,,,,,,57335.19,SL,sl,,,,,,,,,,,2024-09-11 01:30:42,,,,,,,,,True,False,,,0.07,0.07,0.0,,,,False,0,False,False,False,False,
320,,,,,,,,,,,60247.35,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-02 20:25:00,,,,,,,,,True,False,,,0.06,0.06,0.0,,,,False,0,False,False,False,False,
323,,,,,,,,,,,60579.19,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-02 22:30:00,,,,,,,,,True,False,,,0.99,0.99,0.0,,,,False,0,False,False,False,False,
338,,,,,,,,,,,60690.26,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-03 23:52:29,,,,,,,,,True,False,,,0.52,0.52,0.0,,,,False,0,False,False,False,False,
356,,,,,,,,,,,63297.62,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-13 00:00:39,,,,,,,,,True,False,,,0.59,0.59,0.0,,,,False,0,False,False,False,False,
360,,,,,,,,,,,65978.48,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-14 20:50:17,,,,,,,,,True,False,,,0.08,0.08,0.0,,,,False,0,False,False,False,False,
370,,,,,,,,,,,66480.1,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-15 20:57:30,,,,,,,,,True,False,,,0.74,0.74,0.0,,,,False,0,False,False,False,False,
372,,,,,,,,,,,67904.77,SL,sl,,,,,,,,,,,2024-10-16 12:03:26,,,,,,,,,True,False,,,1.09,1.09,0.0,,,be,True,0,False,False,False,False,
374,,,,,,,,,,,67960.29,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-16 12:50:40,,,,,,,,,True,False,,,0.56,0.56,0.0,,,,False,0,False,False,False,False,
376,,,,,,,,,,,67083.05,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-17 12:36:42,,,,,,,,,True,False,,,0.83,0.83,0.0,,,,False,0,False,False,False,False,
378,,,,,,,,,,,66945.1,SL,sl,,,,,,,,,,,2024-10-17 13:40:27,,,,,,,,,True,False,,,1.43,1.43,0.0,,,be,True,0,False,False,False,False,
382,,,,,,,,,,,67519.3,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-21 23:20:00,,,,,,,,,True,False,,,0.09,0.09,0.0,,,,False,0,False,False,False,False,
384,,,,,,,,,,,66712.68,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-25 20:15:40,,,,,,,,,True,False,,,0.09,0.09,0.0,,,,False,0,False,False,False,False,
386,,,,,,,,,,,67160.41,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-25 22:20:00,,,,,,,,,True,False,,,2.76,2.76,0.0,,,be,True,0,False,False,False,False,
390,,,,,,,,,,,68665.43,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-28 15:02:41,,,,,,,,,True,False,,,0.91,0.91,0.0,,,,False,0,False,False,False,False,
392,,,,,,,,,,,69486.35,SL,sl,,,,,,,,,,,2024-10-28 21:26:37,,,,,,,,,True,False,,,1.39,1.39,0.0,,,be,True,0,False,False,False,False,
394,,,,,,,,,,,72635.57,MARKET_CLOSE,market_close,,,,,,,,,,,2024-10-29 23:35:00,,,,,,,,,True,False,,,0.04,0.04,0.0,,,,False,0,False,False,False,False,
410,,,,,,,,,,,69400.69,MARKET_CLOSE,market_close,,,,,,,,,,,2024-11-01 20:40:30,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
416,,,,,,,,,,,68786.22,MARKET_CLOSE,market_close,,,,,,,,,,,2024-11-04 13:49:38,,,,,,,,,True,False,,,0.61,0.61,0.0,,,,False,0,False,False,False,False,
420,,,,,,,,,,,96877.18,SL,sl,,,,,,,,,,,2024-12-01 13:00:33,,,,,,,,,True,False,,,0.04,0.04,0.0,,,,False,0,False,False,False,False,
422,,,,,,,,,,,95964.39,SL,sl,,,,,,,,,,,2024-12-03 00:07:04,,,,,,,,,True,False,,,0.18,0.18,0.0,,,,False,0,False,False,False,False,
424,,,,,,,,,,,102792.68,MARKET_CLOSE,market_close,,,,,,,,,,,2024-12-05 12:55:18,,,,,,,,,True,False,,,0.68,0.68,0.0,,,,False,0,False,False,False,False,
426,,,,,,,,,,,97854.46,MARKET_CLOSE,market_close,,,,,,,,,,,2024-12-06 06:05:00,,,,,,,,,True,False,,,0.43,0.43,0.0,,,,False,0,False,False,False,False,
432,,,,,,,,,,,99066.04,SL,sl,,,,,,,,,,,2024-12-09 13:26:39,,,,,,,,,True,False,,,0.02,0.02,0.0,,,,False,0,False,False,False,False,
434,,,,,,,,,,,97630.89,MARKET_CLOSE,market_close,,,,,,,,,,,2024-12-10 12:19:03,,,,,,,,,True,False,,,1.0,1.0,0.0,,,be,True,0,False,False,False,False,
436,,,,,,,,,,,97086.78,SL,sl,,,,,,,,,,,2024-12-10 12:37:41,,,,,,,,,True,False,,,0.41,0.41,0.0,,,,False,0,False,False,False,False,
438,,,,,,,,,,,98716.21,MARKET_CLOSE,market_close,,,,,,,,,,,2024-12-11 13:31:04,,,,,,,,,True,False,,,4.85,4.85,4.85,,,be,True,0,False,False,False,False,
444,,,,,,,,,,,100794.4,SL,sl,,,,,,,,,,,2024-12-12 12:22:02,,,,,,,,,True,False,,,0.17,0.17,0.0,,,,False,0,False,False,False,False,
452,,,,,,,,,,,100188.14,MARKET_CLOSE,market_close,,,,,,,,,,,2024-12-13 12:45:00,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
456,,,,,,,,,,,101706.19,SL,sl,,,,,,,,,,,2024-12-13 20:28:39,,,,,,,,,True,False,,,0.45,0.45,0.0,,,,False,0,False,False,False,False,
458,,,,,,,,,,,101383.34,MARKET_CLOSE,market_close,,,,,,,,,,,2024-12-14 23:30:00,,,,,,,,,True,False,,,0.02,0.02,0.0,,,,False,0,False,False,False,False,
462,,,,,,,,,,,104531.49,SL,sl,,,,,,,,,,,2024-12-16 02:24:16,,,,,,,,,True,False,,,0.36,0.36,0.0,,,,False,0,False,False,False,False,
468,,,,,,,,,,,106075.42,MARKET_CLOSE,market_close,,,,,,,,,,,2024-12-18 00:51:33,,,,,,,,,True,False,,,0.96,0.96,0.0,,,,False,0,False,False,False,False,
469,,,,,,,,,,,106054.59,SL,sl,,,,,,,,,,,2024-12-18 00:50:41,,,,,,,,,True,False,,,1.55,1.55,0.0,,,be,True,0,False,False,False,False,
482,,,,,,,,,,,98268.34,SL,sl,,,,,,,,,,,2025-01-03 20:11:38,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
484,,,,,,,,,,,98304.58,SL,sl,,,,,,,,,,,2025-01-03 20:58:12,,,,,,,,,True,False,,,0.1,0.1,0.0,,,,False,0,False,False,False,False,
488,,,,,,,,,,,102330.52,SL,sl,,,,,,,,,,,2025-01-06 20:59:41,,,,,,,,,True,False,,,0.39,0.39,0.0,,,,False,0,False,False,False,False,
494,,,,,,,,,,,95583.35,MARKET_CLOSE,market_close,,,,,,,,,,,2025-01-08 14:05:39,,,,,,,,,True,False,,,0.93,0.93,0.0,,,,False,0,False,False,False,False,
500,,,,,,,,,,,93183.66,SL,sl,,,,,,,,,,,2025-01-09 13:05:39,,,,,,,,,True,False,,,1.16,1.16,0.0,,,be,True,0,False,False,False,False,
504,,,,,,,,,,,94480.65,SL,sl,,,,,,,,,,,2025-01-11 00:19:25,,,,,,,,,True,False,,,0.4,0.4,0.0,,,,False,0,False,False,False,False,
508,,,,,,,,,,,92245.58,SL,sl,,,,,,,,,,,2025-01-13 20:20:41,,,,,,,,,True,False,,,1.06,1.06,0.0,,,be,True,0,False,False,False,False,
514,,,,,,,,,,,99060.57,SL,sl,,,,,,,,,,,2025-01-16 13:05:23,,,,,,,,,True,False,,,1.67,1.67,0.0,,,be,True,0,False,False,False,False,
515,,,,,,,,,,,99431.12,MARKET_CLOSE,market_close,,,,,,,,,,,2025-01-16 12:58:31,,,,,,,,,True,False,,,0.65,0.65,0.0,,,,False,0,False,False,False,False,
526,,,,,,,,,,,108090.87,SL,sl,,,,,,,,,,,2025-01-20 13:36:17,,,,,,,,,True,False,,,0.34,0.34,0.0,,,,False,0,False,False,False,False,
528,,,,,,,,,,,107907.01,SL,sl,,,,,,,,,,,2025-01-20 14:35:43,,,,,,,,,True,False,,,1.14,1.14,0.0,,,be,True,0,False,False,False,False,
530,,,,,,,,,,,103648.0,SL,sl,,,,,,,,,,,2025-01-20 22:55:28,,,,,,,,,True,False,,,2.51,2.51,0.0,,,be,True,0,False,False,False,False,
531,,,,,,,,,,,102369.03,MARKET_CLOSE,market_close,,,,,,,,,,,2025-01-20 22:05:41,,,,,,,,,True,False,,,3.57,3.57,3.57,,,be,True,0,False,False,False,False,
